Unnamed: 0,MGTNO,APVPERMYMD,TRDSTATENM,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,BPLCNM,UPTAENM,X,Y,TRDPJUBNSENM,WTRSPLYFACILSENM,dong,exemplary_diner,keyword,id,id_mod,id_mod2
7680,3220000-101-2019-00826,20190724,영업/정상,12.00,135829,서울특별시 강남구 논현동 226번지 ,서울 강남구 봉은사로33길 34,음식제작소 AMW,분식,203028.770827635,445334.720542615,,,논현동,,음식제작소 AMW,, , 
7681,3220000-101-2019-00828,2019-07-24,영업/정상,40.31,135-891,서울특별시 강남구 신사동 574,서울 강남구 압구정로 144,잭슨피자(압구정점),기타,202105.1055418,446969.132795929,,,신사동,,잭슨피자,"['27549202', '62583221', '947763915', '947595260']",2415009,2415009
7682,3220000-101-2019-00829,20190724,영업/정상,49.38,135846,서울특별시 강남구 대치동 944-31번지 한국섬유산업연합회 ,서울 강남구 테헤란로 518,라이스쉐프 삼성역점,분식,205291.486713089,445028.209429044,,,대치동,,라이스쉐프 삼성역,['1604213296'],2052164387,2052164387
7683,3220000-101-2019-00833,2019-07-25,영업/정상,59.40,135-514,서울특별시 강남구 역삼동 733-27,서울 강남구 역삼로 213,초가마을,한식,203505.287269495,443825.656129277,,,역삼동,,초가마을,,1863231720,1863231720
7684,3220000-101-2019-00834,2019-07-25,영업/정상,17.30,135-880,서울특별시 강남구 삼성동 157-18,서울 강남구 테헤란로83길 11,아웃백 딜리버리 삼성점,경양식,205011.510080057,445106.457538784,,,삼성동,,아웃백 딜리버리 삼성,['1224432398'],884393370,884393370
7685,3220000-101-2019-00836,20190725,영업/정상,36.30,135516,서울특별시 강남구 일원동 678 ,서울 강남구 일원로5길 24,곡물치킨,호프/통닭,207247.367921566,443240.71406876,,,일원동,,곡물치킨,['760462170'], , 
7686,3220000-101-2019-00838,20190726,영업/정상,106.03,135894,서울특별시 강남구 신사동 613-5 캐럴라인타워 ,서울 강남구 압구정로32길 11,거부곱창,한식,202601.216639328,447186.65948325,,,신사동,,거부곱창,['2016720716'],850853741,850853741
7687,3220000-101-2019-00839,20190726,영업/정상,240.57,135984,서울특별시 강남구 역삼동 737번지 강남파이낸스센터 ,서울 강남구 테헤란로 152,아그라 지에프씨,"외국음식전문점(인도,태국등)",203169.223281406,444178.357261909,,,역삼동,,아그라 지에프씨,, , 
7688,3220000-101-2019-00840,20190726,영업/정상,98.00,135954,서울특별시 강남구 청담동 88-29 ,서울 강남구 도산대로57길 13-4,레솔베르청담점,기타,203553.450445332,446939.804264849,,,청담동,,레솔베르청담,,27549202,27549202
7689,3220000-101-2019-00842,20190729,영업/정상,33.28,135847,서울특별시 강남구 대치동 956-11번지 효령주택 ,서울 강남구 삼성로84길 23,키친바락,일식,205185.106081661,444847.827068024,,,대치동,,키친바락,,1604213296,1604213296
7690,3220000-101-2019-00845,2019-07-30,영업/정상,78.70,135-931,서울특별시 강남구 역삼동 813-10 운현빌딩,서울 강남구 봉은사로4길 36,영차떡볶이,일식,202303.779002338,444476.263600024,,,역삼동,,영차떡볶이,, , 
7691,3220000-101-2019-00846,20190730,영업/정상,222.96,135894,서울특별시 강남구 신사동 610-3번지 아크힐즈16 ,서울 강남구 압구정로30길 16,압구정면옥,냉면집,202497.624173781,447137.39258635,,,신사동,,압구정면옥,,1224432398,1224432398
7692,3220000-101-2019-00847,2019-07-30,영업/정상,94.28,135-914,서울특별시 강남구 역삼동 664-31,서울 강남구 언주로99길 9,비에이치씨 역삼스타점,호프/통닭,203478.450327278,444829.71449531,,,역삼동,,비에이치씨 역삼스타,,760462170,760462170
7693,3220000-101-2019-00848,20190730,영업/정상,26.00,135915,서울특별시 강남구 역삼동 669-9 ,서울 강남구 봉은사로30길 73,쏘딜리셔스 키친,분식,203211.859170789,444523.693911647,,,역삼동,,쏘딜리셔스 키친,['2133265891'],2016720716,2016720716
7694,3220000-101-2019-00849,20190730,영업/정상,17.16,135890,서울특별시 강남구 신사동 561-35번지 ,서울 강남구 도산대로23길 7,플레이버 앤 레시피,김밥(도시락),202223.625363591,446378.338089845,,,신사동,,플레이버 앤 레시피,['1616270313'], , 
7695,3220000-101-2019-00850,2019-07-31,영업/정상,59.15,135-910,서울특별시 강남구 역삼동 642-16 성지하이츠Ⅱ,서울 강남구 테헤란로 147,박군푸드,한식,203070.963059952,444304.746740878,,,역삼동,,박군푸드,, , 
7696,3220000-101-2019-00855,20190801,영업/정상,136.60,135832,서울특별시 강남구 논현동 243-5,서울 강남구 선릉로129길 21,주식회사 진전복 삼계탕 본점,한식,203447.22032138,445955.924597871,,,논현동,,주식회사 진전복 삼계탕 본,['125212043'], , 
7697,3220000-101-2019-00856,20190801,영업/정상,127.12,135950,서울특별시 강남구 청담동 22-11 K2빌딩 ,서울 강남구 도산대로58길 12,청담류 더 퍼스트 이자카야(청담류 The First Izakaya),일식,203573.869126171,446701.51358887,,,청담동,,청담류 더 퍼스트 이자카야,['1763940559'], , 
7698,3220000-101-2019-00857,20190801,영업/정상,39.48,135569,서울특별시 강남구 역삼동 834-55 ,서울 강남구 역삼로14길 8,슬기로운 푸드,분식,203046.278304942,443538.916380248,,,역삼동,,슬기로운 푸드,['131280546'], , 
7699,3220000-101-2019-00858,20190801,영업/정상,36.00,135830,서울특별시 강남구 논현동 232-17 ,서울 강남구 봉은사로37길 11,요녀석 강남점,패밀리레스트랑,203162.784073305,445202.178942148,,,논현동,,요녀석 강남,, , 
7700,3220000-101-2019-00859,20190801,영업/정상,104.13,135820,서울특별시 강남구 논현동 119번지 포바강남타워 ,서울 강남구 학동로 343,봉추찜닭 강남구청역점,한식,203522.611749323,446136.224971923,,,논현동,,봉추찜닭 강남구청역,['1065982973'],2133265891,2133265891
7701,3220000-101-2019-00861,20190802,영업/정상,128.77,135948,서울특별시 강남구 청담동 2-4번지 ,서울 강남구 선릉로148길 11,영동교집,한식,203514.131166624,446715.203436319,,,청담동,,영동교집,['836645745'],1616270313,1616270313
7702,3220000-101-2019-00863,2019-08-02,영업/정상,61.50,135-825,서울특별시 강남구 논현동 161-15,서울 강남구 학동로4길 43,피에스 푸드(Ps food),일식,202073.386263494,445164.254577417,,,논현동,,피에스 푸드,, , 
7703,3220000-101-2019-00864,20190805,영업/정상,84.04,135896,서울특별시 강남구 신사동 644-10번지 ,서울 강남구 언주로168길 23,구월당,호프/통닭,203068.926510137,447112.448244891,,,신사동,,구월당,,125212043,125212043
7704,3220000-101-2019-00865,20190805,영업/정상,199.02,135995,서울특별시 강남구 논현동 70-8번지 백향빌딩 ,서울 강남구 언주로141길 6,우미각,한식,202947.802127853,446289.87211324,,,논현동,,우미각,,1763940559,1763940559
7705,3220000-101-2019-00867,20190805,영업/정상,72.31,135887,서울특별시 강남구 신사동 512-21,서울 강남구 도산대로1길 10,두사라,기타,201713.280105147,446129.893615857,,,신사동,,두사라,,131280546,131280546
7706,3220000-101-2019-00868,20190805,영업/정상,207.54,135924,서울특별시 강남구 역삼동 736-38번지 ,서울 강남구 논현로87길 19,쿤쏨차이,"외국음식전문점(인도,태국등)",203033.833519196,444137.076445002,,,역삼동,,쿤쏨차이,['166590741'], , 
7707,3220000-101-2019-00873,20190806,영업/정상,80.04,135896,서울특별시 강남구 신사동 640-13번지 ,서울 강남구 언주로174길 22,끌로드용,경양식,203084.751882963,447317.428991429,,,신사동,,끌로드용,['1603323745'],1065982973,1065982973
7708,3220000-101-2019-00875,2019-08-07,영업/정상,151.94,135-840,서울특별시 강남구 대치동 896-45 RG빌딩,서울 강남구 선릉로86길 46,선릉을지순대국,한식,204659.507813949,444648.368809362,,,대치동,,선릉을지순대국,['495658881'],836645745,836645745
7709,3220000-101-2019-00876,20190808,영업/정상,93.50,135893,서울특별시 강남구 신사동 603 ,서울 강남구 논현로 854,안다즈 서울강남-A2Z,경양식,202482.216634599,447020.420866992,,,신사동,,안다즈 서울강남-A2Z,['663711334'], , 
7710,3220000-101-2019-00877,20190808,영업/정상,36.60,135893,서울특별시 강남구 신사동 603 ,서울 강남구 논현로 854,안다즈 서울강남-샴페인&초콜릿,경양식,202482.216634599,447020.420866992,,,신사동,,안다즈 서울강남-샴페인&초콜릿,, , 
7711,3220000-101-2019-00878,20190808,영업/정상,82.70,135893,서울특별시 강남구 신사동 603 ,서울 강남구 논현로 854,안다즈 서울강남-바이츠&와인,경양식,202482.216634599,447020.420866992,,,신사동,,안다즈 서울강남-바이츠&와인,, , 
7712,3220000-101-2019-00880,20190809,영업/정상,803.46,135893,서울특별시 강남구 신사동 603 ,서울 강남구 논현로 854,안다즈 서울강남-미들&사우스하우스,경양식,202482.216634599,447020.420866992,,,신사동,,안다즈 서울강남-미들&사우스하우스,, , 
7713,3220000-101-2019-00883,20190812,영업/정상,205.26,135932,서울특별시 강남구 역삼동 820-1 로하스애비뉴빌딩 ,서울 강남구 테헤란로1길 19,남소관 우육도삭면,중국식,202366.103059924,444155.653941014,,,역삼동,,남소관 우육도삭면,,166590741,166590741
7714,3220000-101-2019-00885,20190813,영업/정상,80.00,135896,서울특별시 강남구 신사동 643-28번지 ,서울 강남구 언주로170길 23,선셋스위밍,경양식,203075.818795413,447180.289006707,,,신사동,,선셋스위밍,['1936991365'],1603323745,1603323745
7715,3220000-101-2019-00887,20190813,영업/정상,163.08,135911,서울특별시 강남구 역삼동 648-9,서울 강남구 테헤란로 129,블루보틀커피코리아 역삼,기타,202769.76,444195.925,,,역삼동,,블루보틀커피코리아 역삼,['1801696674'],495658881,495658881
7716,3220000-101-2019-00888,20190813,영업/정상,708.91,135848,서울특별시 강남구 대치동 968-4번지 동원빌딩 ,서울 강남구 영동대로 333,아선재,한식,205665.38350412,444657.728398171,,,대치동,모범식당지정,아선재,['983111541'],663711334,663711334
7717,3220000-101-2019-00891,20190814,영업/정상,196.51,135907,서울특별시 강남구 역삼동 606-28번지 ,서울 강남구 논현로 561,슈퍼보드,한식,202942.580570247,444880.327858442,,,역삼동,,슈퍼보드,['1361021190'], , 
7718,3220000-101-2019-00892,2019-08-14,영업/정상,131.47,135-945,서울특별시 강남구 일원동 653-8,서울 강남구 양재대로49길 5,꽃쟁반 일원점,한식,207572.550291457,443193.438381269,,,일원동,,꽃쟁반 일원,, , 
7719,3220000-101-2019-00896,2019-08-16,영업/정상,91.23,135-917,서울특별시 강남구 역삼동 699-26,서울 강남구 언주로98길 23,부웍(돈웍),한식,203802.400605233,444746.006994439,,,역삼동,,부웍,, , 
7720,3220000-101-2019-00899,20190816,영업/정상,44.30,135981,서울특별시 강남구 역삼동 642-19번지 역삼하이츠빌딩 ,서울 강남구 테헤란로 151,프레스시 FRESUSHI,일식,203120.866692148,444313.008610517,,,역삼동,,프레스시 FRESUSHI,['293125397'], , 
7721,3220000-101-2019-00900,2019-08-16,영업/정상,166.36,135-897,서울특별시 강남구 신사동 656-6,서울 강남구 도산대로51길 33,도산해장1989,한식,203279.013521832,447011.556765885,,,신사동,,도산해장1989,['490070779'],1936991365,1936991365
7722,3220000-101-2019-00901,20190819,영업/정상,74.91,135821,서울특별시 강남구 논현동 118-21번지 ,서울 강남구 학동로53길 3-10,루이스카페,기타,203423.712217429,446101.810695451,,,논현동,,루이스카페,['423531791'],1801696674,1801696674
7723,3220000-101-2019-00902,20190819,영업/정상,90.99,135887,서울특별시 강남구 신사동 509-3번지 ,서울 강남구 강남대로158길 16,포티데이즈,경양식,201715.375406496,446293.998788123,,,신사동,,포티데이즈,,983111541,983111541
7724,3220000-101-2019-00905,20190820,영업/정상,82.50,135867,서울특별시 강남구 삼성동 40-9번지 ,서울 강남구 선릉로112길 31,철수포차,한식,203999.068304547,445523.661435502,,,삼성동,,철수포차,,1361021190,1361021190
7725,3220000-101-2019-00912,20190820,영업/정상,14.80,135920,서울특별시 강남구 역삼동 721-4 이원빌딩 ,서울 강남구 테헤란로38길 29,철순이네,한식,203711.572466444,444265.159671968,,,역삼동,,철순이네,['1875930603'], , 
7726,3220000-101-2019-00922,2019-08-23,영업/정상,148.29,135-867,서울특별시 강남구 삼성동 38-18 수목빌딩,서울 강남구 봉은사로63길 7,팝콘(POPCORN),경양식,204083.97327314,445514.558124949,,,삼성동,,팝콘,, , 
7727,3220000-101-2019-00924,20190826,영업/정상,113.40,135501,서울특별시 강남구 대치동 989-7번지 ,서울 강남구 삼성로58길 13,어원,일식,205445.625178169,444072.445100209,,,대치동,모범식당지정,어원,,293125397,293125397
7728,3220000-101-2019-00926,20190826,영업/정상,36.50,135888,서울특별시 강남구 신사동 516-9번지 ,서울 강남구 도산대로11길 21,밀떡 팩토리,분식,201893.889716595,446287.148544293,,,신사동,,밀떡 팩토리,,490070779,490070779
7729,3220000-101-2019-00927,20190826,영업/정상,72.64,135908,서울특별시 강남구 역삼동 619번지 정암빌딩 ,서울 강남구 봉은사로6길 38,이름없는 파스타 강남역점,경양식,202367.278542759,444482.115207364,,,역삼동,,이름없는 파스타 강남역,,423531791,423531791
7730,3220000-101-2019-00928,2019-08-26,영업/정상,86.84,135-873,서울특별시 강남구 삼성동 110-5,서울 강남구 봉은사로111길 6,목포명가 봉은사역점,한식,205715.150103141,445941.184424522,,,삼성동,,목포명가 봉은사역,, , 
7731,3220000-101-2019-00929,2019-08-26,영업/정상,82.98,135-873,서울특별시 강남구 삼성동 110-5,서울 강남구 봉은사로111길 6,목포명가2,한식,205715.150103141,445941.184424522,,,삼성동,,목포명가2,, , 
7732,3220000-101-2019-00931,20190826,영업/정상,41.88,135831,서울특별시 강남구 논현동 237-5번지 ,서울 강남구 언주로 605,허밍(Humming),기타,203219.16612821,445239.405224044,,,논현동,,허밍,['138169036'],1875930603,1875930603
7733,3220000-101-2019-00935,20190827,영업/정상,33.00,135830,서울특별시 강남구 논현동 233-25번지 유정빌딩 ,서울 강남구 봉은사로29길 8,비상구커피,분식,203003.425468137,445126.105821316,,,논현동,,비상구커피,, , 
7734,3220000-101-2019-00936,20190827,영업/정상,10.56,135825,서울특별시 강남구 논현동 162-13,서울 강남구 강남대로122길 21,고푸드 랩,일식,202114.352265665,445130.538936204,,,논현동,,고푸드 랩,, , 
7735,3220000-101-2019-00937,2019-08-27,영업/정상,27.61,135-825,서울특별시 강남구 논현동 145-3,서울 강남구 강남대로126길 18,팔도비빔밥,분식,202057.731578819,445254.278878557,,,논현동,,팔도비빔밥,['1698017263'], , 
7736,3220000-101-2019-00938,20190827,영업/정상,5.20,135843,서울특별시 강남구 대치동 913-12번지 대치빌딩 ,서울 강남구 삼성로 343,(주)담희-대치지점,한식,205127.193842482,444435.976067058,,,대치동,,담희-대치지,['1768404680'], , 
