,MGTNO,APVPERMYMD,TRDSTATENM,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,BPLCNM,UPTAENM,X,Y,TRDPJUBNSENM,WTRSPLYFACILSENM,dong,exemplary_diner
9266,3220000-101-2021-00707,20210610,영업/정상,57.72,135998,서울특별시 강남구 대치동 931-21 아람빌딩 ,"서울특별시 강남구 삼성로 327, 아람빌딩 지상1층 (대치동)",긴자료코 대치점,한식,205189.603140967    ,444298.424401548    ,,,대치동,
9267,3220000-101-2021-00710,2021-06-10,영업/정상,72.02,135-509,서울특별시 강남구 삼성동 121-38 신도브래뉴주상복합,"서울특별시 강남구 삼성로103길 12, 지상1층 106호 (삼성동, 신도브래뉴주상복합)",수미돈,한식,204652.111034177,445353.174360925,,,삼성동,
9268,3220000-101-2021-00712,2021-06-11,영업/정상,59.40,135-897,서울특별시 강남구 신사동 664-24,"서울특별시 강남구 선릉로161길 7, 지상1층 103호 (신사동)",오하이오 압구정로데오점,분식,203430.760409855,447194.183216893,,,신사동,
9269,3220000-101-2021-00714,20210611,영업/정상,97.40,135931,서울특별시 강남구 역삼동 817-15 ,"서울특별시 강남구 테헤란로1길 28-6, 지상2층 (역삼동)",육랩,식육(숯불구이),202404.840169646    ,444226.548440056    ,,,역삼동,
9270,3220000-101-2021-00716,20210611,영업/정상,447.00,135954,서울특별시 강남구 청담동 91-3 스페이스 청담(SPACE CHUNGDAM) ,"서울특별시 강남구 선릉로152길 30, 스페이스 청담(SPACE CHUNGDAM) 지상5층 (청담동)",벨레어 BELAIR,경양식,203636.189343566    ,446884.320668231    ,,,청담동,
9271,3220000-101-2021-00717,20210614,영업/정상,27.00,135830,서울특별시 강남구 논현동 241-3 에스케이 허브블루 ,"서울특별시 강남구 학동로 342, 에스케이 허브블루 지상1층 113호 (논현동)",인생아구찜,한식,203518.763332969    ,446051.579831786    ,,,논현동,
9272,3220000-101-2021-00718,20210614,영업/정상,38.28,135873,서울특별시 강남구 삼성동 106-5 삼성빌딩 ,"서울특별시 강남구 영동대로114길 10, 삼성빌딩 지상1층 (삼성동)",힘(HIM),기타,205312.462047598    ,445901.612879888    ,,,삼성동,
9273,3220000-101-2021-00719,20210614,영업/정상,16.52,135822,서울특별시 강남구 논현동 138-23 ,"서울특별시 강남구 강남대로124길 45, 지상1층 (논현동)",컴앤쉽 (come N'sip),기타,202213.665446522    ,445295.273467386    ,,,논현동,
9274,3220000-101-2021-00720,20210614,영업/정상,99.00,135917,서울특별시 강남구 역삼동 696 ,"서울특별시 강남구 테헤란로53길 22, 지상1층 101호 (역삼동)",참치여행,일식,204036.49782296     ,444847.973649386    ,,,역삼동,
9275,3220000-101-2021-00721,20210614,영업/정상,14.56,135280,서울특별시 강남구 대치동 511 한보미도맨션 ,"서울특별시 강남구 삼성로 150, 지하1층 72호 (대치동, 한보미도맨션)",커리온(Curry On),한식,205886.286776047    ,443467.611815598    ,,,대치동,
9276,3220000-101-2021-00722,20210614,영업/정상,80.00,135996,서울특별시 강남구 논현동 209 삼환아르누보3 ,"서울특별시 강남구 학동로 224, 삼환아르누보3 지하1층 B101호, B102호 (논현동)",학동부대,한식,202877.191343983    ,445803.422821433    ,,,논현동,
9277,3220000-101-2021-00723,20210614,영업/정상,72.72,135897,서울특별시 강남구 신사동 653-16 한창상가 ,"서울특별시 강남구 도산대로49길 16, 한창상가 지상3층 (신사동)",모넬리,기타,203234.024453437    ,446850.822742602    ,,,신사동,
9278,3220000-101-2021-00724,20210614,영업/정상,89.47,135893,서울특별시 강남구 신사동 588-1 ,"서울특별시 강남구 논현로152길 26, 지상1층 (신사동)",오늘,한식,202613.754051408    ,446559.202392835    ,,,신사동,
9279,3220000-101-2021-00725,20210615,영업/정상,60.00,135827,서울특별시 강남구 논현동 182-31 ,"서울특별시 강남구 강남대로120길 28, 지상1층 101호 (논현동)",후문,한식,202212.978175945    ,445019.536620912    ,,,논현동,
9280,3220000-101-2021-00726,2021-06-15,영업/정상,19.32,135-829,서울특별시 강남구 논현동 227-4 양지직매상가,"서울특별시 강남구 봉은사로33길 33, 양지직매상가 지하1층 9호 (논현동)",케이팝장어족발,한식,203005.088001821,445311.309960952,,,논현동,
9281,3220000-101-2021-00728,2021-06-15,영업/정상,143.70,135-888,서울특별시 강남구 신사동 532-4,"서울특별시 강남구 압구정로10길 13, 지하1층 (신사동)",리커테이션,경양식,201882.009627647,446710.193277045,,,신사동,
9282,3220000-101-2021-00730,20210615,영업/정상,81.82,135915,서울특별시 강남구 역삼동 676 센터필드 ,"서울특별시 강남구 테헤란로 231, 센터필드 지상2층 E208호 (역삼동)",(주)OPH (오리지널팬케이크하우스) 센터필드점,경양식,203599.062771687    ,444556.062267296    ,,,역삼동,
9283,3220000-101-2021-00732,2021-06-15,영업/정상,43.75,135-909,서울특별시 강남구 역삼동 638-17,"서울특별시 강남구 논현로95길 30, 지상1층 101호 (역삼동)",전집가자,"외국음식전문점(인도,태국등)",202895.849135076,444424.12259875,,,역삼동,
9284,3220000-101-2021-00735,20210616,영업/정상,96.75,135854,서울특별시 강남구 도곡동 416-4 ,"서울특별시 강남구 논현로38길 30, 지상2층 (도곡동)",더 다이브,경양식,203831.88991974     ,442572.33602694     ,,,도곡동,
9285,3220000-101-2021-00738,20210616,영업/정상,30.00,135909,서울특별시 강남구 역삼동 638-20 ,"서울특별시 강남구 논현로95길 34, 지상1층 102호 (역삼동)",라우더(Louder),기타,202868.932475297    ,444390.276558235    ,,,역삼동,
9286,3220000-101-2021-00740,20210616,영업/정상,155.61,135915,서울특별시 강남구 역삼동 669-17 ,"서울특별시 강남구 논현로94길 13, 지상2층 (역삼동)",세광양대창역삼GS타워점,한식,203235.087174881    ,444492.935741796    ,,,역삼동,
9287,3220000-101-2021-00741,20210616,영업/정상,60.00,135897,서울특별시 강남구 신사동 663-7 신사빌딩 ,"서울특별시 강남구 선릉로157길 20-5, 신사빌딩 지하1층 (신사동)",라이트룸,라이브카페,203308.327402517    ,447145.986045698    ,,,신사동,
9288,3220000-101-2021-00742,2021-06-16,영업/정상,110.58,135-954,서울특별시 강남구 청담동 88-2,"서울특별시 강남구 도산대로55길 24, 지하2층 (청담동)",청담 튜파,라이브카페,203529.676990974,446985.239149716,,,청담동,
9289,3220000-101-2021-00743,20210616,영업/정상,57.54,135920,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오 ,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상1층 106호,지하1층B126호 (역삼동)",호샤퀴테리에,패밀리레스트랑,203519.270921541    ,444294.842473848    ,,,역삼동,
9290,3220000-101-2021-00745,20210616,영업/정상,870.70,135874,서울특별시 강남구 삼성동 112-5 라마다서울호텔 ,"서울특별시 강남구 봉은사로 410, 라마다서울호텔 지하3층, 지하중3층 (삼성동)",라프레타,기타,203943.258999722    ,445342.390544546    ,,,삼성동,
9291,3220000-101-2021-00746,20210617,영업/정상,174.50,135833,서울특별시 강남구 논현동 269-7 함하우스 ,"서울특별시 강남구 봉은사로51길 23, 함하우스 지상1층 (논현동)",롤리폴리꼬또 roly poly cotto,경양식,203665.279394178    ,445477.496918773    ,,,논현동,
9292,3220000-101-2021-00747,20210617,영업/정상,58.50,135515,서울특별시 강남구 역삼동 788-24,"서울특별시 강남구 도곡로25길 8, 지상1층 101호 (역삼동)",시올돈 도곡점,분식,203603.677235072,443458.570827713,,,역삼동,
9293,3220000-101-2021-00748,20210617,영업/정상,90.87,135896,서울특별시 강남구 신사동 643-3 KH빌딩 ,"서울특별시 강남구 압구정로42길 25-3, KH빌딩 지상1층 (신사동)",도슬박,기타,203060.053907626    ,447226.233300306    ,,,신사동,
9294,3220000-101-2021-00752,20210618,영업/정상,72.90,135950,서울특별시 강남구 청담동 20-7 ,"서울특별시 강남구 선릉로146길 29, 지하1층 (청담동)",비노스앤 vinos&,경양식,203662.276656483    ,446632.467042381    ,,,청담동,
9295,3220000-101-2021-00753,20210618,영업/정상,150.00,135517,서울특별시 강남구 청담동 99-2 ,"서울특별시 강남구 도산대로75길 28, 지하1층 (청담동)",알-바 (R-Bar),기타,203944.121365571    ,447086.263847418    ,,,청담동,
9296,3220000-101-2021-00754,20210618,영업/정상,45.63,135888,서울특별시 강남구 신사동 528-3 덕산빌딩,"서울특별시 강남구 압구정로 108, 덕산빌딩 지상1층 4호 (신사동)",브리온,한식,201749.456413619,446742.828123922,,,신사동,
9297,3220000-101-2021-00756,2021-06-21,영업/정상,131.61,135-897,서울특별시 강남구 신사동 666-28,"서울특별시 강남구 도산대로53길 18-2, 지상1층 (신사동)",신야 쇼그도우,일식,203357.14189125,446880.173574492,,,신사동,
9298,3220000-101-2021-00760,20210622,영업/정상,90.75,135822,서울특별시 강남구 논현동 139-33 ,"서울특별시 강남구 학동로6길 27, 지상1층 (논현동)",마라식객,중국식,202141.883685036    ,445354.688618367    ,,,논현동,
9299,3220000-101-2021-00761,2021-06-22,영업/정상,148.76,135-895,서울특별시 강남구 신사동 626-70 태경빌딩,"서울특별시 강남구 언주로153길 12, 태경빌딩 지상1층 (신사동)",(주)미남옥,한식,202777.671430768,446737.943543998,,,신사동,
9300,3220000-101-2021-00762,20210622,영업/정상,148.00,135515,서울특별시 강남구 역삼동 786-17 경양빌딩,"서울특별시 강남구 도곡로 239, 경양빌딩 지하1층 (역삼동)",수목원,경양식,203882.150144315,443523.958196407,,,역삼동,
9301,3220000-101-2021-00763,20210622,영업/정상,46.20,135934,서울특별시 강남구 역삼동 825-20 강남역 센트럴 푸르지오 시티 ,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 지하1층 B109호 (역삼동)",올리앤아보,기타,202520.972243984    ,443946.832938881    ,,,역삼동,
9302,3220000-101-2021-00764,2021-06-22,영업/정상,67.90,135-915,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 지상2층 E207호 (역삼동)",커피스니퍼,기타,203599.062771687,444556.062267296,,,역삼동,
9303,3220000-101-2021-00766,20210622,영업/정상,209.22,135878,서울특별시 강남구 삼성동 149-24 예논빌딩 ,"서울특별시 강남구 봉은사로82길 31, 예논빌딩 지상2층 (삼성동)",슐미랭삼,한식,204856.736296723    ,445447.107848468    ,,,삼성동,
9304,3220000-101-2021-00767,20210623,영업/정상,223.52,135952,서울특별시 강남구 청담동 50-13 상민빌딩 ,"서울특별시 강남구 도산대로90길 3, 상민빌딩 지상5층 (청담동)",영천영화 뜰,한식,204313.600832708    ,446859.868028871    ,,,청담동,
9305,3220000-101-2021-00768,20210623,영업/정상,175.00,135895,서울특별시 강남구 신사동 634-1 ,"서울특별시 강남구 언주로168길 6, 지상1층 (신사동)",리마크스,기타,202932.115635897    ,447130.111214509    ,,,신사동,
9306,3220000-101-2021-00769,2021-06-23,영업/정상,147.30,135-830,서울특별시 강남구 논현동 242-7,"서울특별시 강남구 선릉로129길 15, 지하1층 (논현동)",해피쏭,경양식,203493.469816852,445974.27210128,,,논현동,
9307,3220000-101-2021-00770,20210624,영업/정상,62.70,135877,서울특별시 강남구 삼성동 143-22 ,"서울특별시 강남구 테헤란로77길 11-13, 지하1층 101호 (삼성동)",에프앨씨 에프앤비(FLC F&B),한식,204657.705          ,444955.525          ,,,삼성동,
9308,3220000-101-2021-00771,20210624,영업/정상,63.18,135949,서울특별시 강남구 청담동 19-22 대현빌딩 ,"서울특별시 강남구 선릉로148길 48-5, 대현빌딩 지하1층 (청담동)",스탠다드시스템(Standard System),기타,203781.930315113    ,446705.739451775    ,,,청담동,
9309,3220000-101-2021-00780,20210625,영업/정상,125.40,135915,서울특별시 강남구 역삼동 676 센터필드 ,"서울특별시 강남구 테헤란로 231, 센터필드 지하2층 WB06호 (역삼동)",소이연남 더샵스앳센터필드,일식,203599.062771687    ,444556.062267296    ,,,역삼동,
9310,3220000-101-2021-00783,20210625,영업/정상,139.51,135915,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 지하2층 WB04호 (역삼동)",이태리키친 바이 우에노421,경양식,203599.062771687,444556.062267296,,,역삼동,
9311,3220000-101-2021-00784,20210625,영업/정상,151.47,135915,서울특별시 강남구 역삼동 676 센터필드 ,"서울특별시 강남구 테헤란로 231, 센터필드 지하2층 WB01호 (역삼동)",삼백돈 돈가츠(역삼센터필드점),한식,203599.062771687    ,444556.062267296    ,,,역삼동,
9312,3220000-101-2021-00786,20210625,영업/정상,127.05,135915,서울특별시 강남구 역삼동 676 센터필드 ,"서울특별시 강남구 테헤란로 231, 센터필드 지하2층 WB05호 (역삼동)",차알 센터필드,한식,203599.062771687    ,444556.062267296    ,,,역삼동,
9313,3220000-101-2021-00787,20210625,영업/정상,178.14,135892,서울특별시 강남구 신사동 582-10 A857 ,"서울특별시 강남구 논현로 857, A857 지상6층 (신사동)",이속우화 천공,한식,202410.672646379    ,447000.704504546    ,,,신사동,
9314,3220000-101-2021-00790,20210625,영업/정상,81.12,135825,서울특별시 강남구 논현동 144-6 ,"서울특별시 강남구 학동로2길 33-1, 지상2층 (논현동)",소블리,경양식,201997.669318157    ,445232.098310431    ,,,논현동,
9315,3220000-101-2021-00791,20210625,영업/정상,91.50,135825,서울특별시 강남구 논현동 144-6 ,"서울특별시 강남구 학동로2길 33-1, 지상1층 (논현동)",원(블랙),식육(숯불구이),201997.669318157    ,445232.098310431    ,,,논현동,
